case_state_hash,dataset_scope,repeat,real_llm_call,valid_guarded_plan,sanitized_plan,api_latency_ms,total_tokens,error
6aeb087989205fdbecebcc852286116bc0d4a50a0f9b30e789cdd7071c1dea37,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6aeb087989205fdbecebcc852286116bc0d4a50a0f9b30e789cdd7071c1dea37,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5347e967ed2d9390a910419f7d287099843d80699e6d999e96a78765aab1b3d9,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5347e967ed2d9390a910419f7d287099843d80699e6d999e96a78765aab1b3d9,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5347e967ed2d9390a910419f7d287099843d80699e6d999e96a78765aab1b3d9,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0767fd99391cd63d7176c841bf064a5e5750a328f1119f1cc5dc4807999dafdb,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0767fd99391cd63d7176c841bf064a5e5750a328f1119f1cc5dc4807999dafdb,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0767fd99391cd63d7176c841bf064a5e5750a328f1119f1cc5dc4807999dafdb,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6fea85f71aa30b53bc889d55a3bb15e6fffb4271acf09f97d23f2d001da25a43,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6fea85f71aa30b53bc889d55a3bb15e6fffb4271acf09f97d23f2d001da25a43,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6fea85f71aa30b53bc889d55a3bb15e6fffb4271acf09f97d23f2d001da25a43,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c450fa56512c036728bc2ef2e4676408a2f10624ad18a85ac72d42344ee147fe,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c450fa56512c036728bc2ef2e4676408a2f10624ad18a85ac72d42344ee147fe,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c450fa56512c036728bc2ef2e4676408a2f10624ad18a85ac72d42344ee147fe,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
903e75f16fc8a0398fc3183311976a331d8249b97c768195b7098bbc6c217ab3,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
903e75f16fc8a0398fc3183311976a331d8249b97c768195b7098bbc6c217ab3,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
903e75f16fc8a0398fc3183311976a331d8249b97c768195b7098bbc6c217ab3,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
403f3ca15ac91bcfc8c04a015a372f446621723227e0f41f6ecd1e8c898d5c17,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
403f3ca15ac91bcfc8c04a015a372f446621723227e0f41f6ecd1e8c898d5c17,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
403f3ca15ac91bcfc8c04a015a372f446621723227e0f41f6ecd1e8c898d5c17,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ca16b0128ebdf34b06c25dccf0addab3fbe9db72970543f7f3feffc539c9cefc,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ca16b0128ebdf34b06c25dccf0addab3fbe9db72970543f7f3feffc539c9cefc,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ca16b0128ebdf34b06c25dccf0addab3fbe9db72970543f7f3feffc539c9cefc,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d0289ba417ea455599488d7cdb4aee0270747299f7a61e7d4e0a2aa20340db49,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d0289ba417ea455599488d7cdb4aee0270747299f7a61e7d4e0a2aa20340db49,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d0289ba417ea455599488d7cdb4aee0270747299f7a61e7d4e0a2aa20340db49,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbcf1bf8710f63cfe671fd08ce56ce9292ffcdbc45277bb5687d788df86121b9,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbcf1bf8710f63cfe671fd08ce56ce9292ffcdbc45277bb5687d788df86121b9,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbcf1bf8710f63cfe671fd08ce56ce9292ffcdbc45277bb5687d788df86121b9,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f668445e735b45e06496461bbc1d2e5dea50a9b4464111d846f4a089d1489cd1,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f668445e735b45e06496461bbc1d2e5dea50a9b4464111d846f4a089d1489cd1,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f668445e735b45e06496461bbc1d2e5dea50a9b4464111d846f4a089d1489cd1,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
48f4a79b60f72406ffa063745c3cc663ce1f82e98a54b6eda4b7dfa532dc3b8f,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
48f4a79b60f72406ffa063745c3cc663ce1f82e98a54b6eda4b7dfa532dc3b8f,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
48f4a79b60f72406ffa063745c3cc663ce1f82e98a54b6eda4b7dfa532dc3b8f,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3fd143e40c98897e8090348be980f90bfe7098fdea9d89cb1e7b25e75b006643,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3fd143e40c98897e8090348be980f90bfe7098fdea9d89cb1e7b25e75b006643,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3fd143e40c98897e8090348be980f90bfe7098fdea9d89cb1e7b25e75b006643,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e6748f43e1278bcd3d55d0a8ba670a1d0ad3236ba3240224127d19dc68780714,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e6748f43e1278bcd3d55d0a8ba670a1d0ad3236ba3240224127d19dc68780714,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e6748f43e1278bcd3d55d0a8ba670a1d0ad3236ba3240224127d19dc68780714,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c2657d5267d3780a164486855d1fd04cfa89d94b41b97d13217dd7b18af840a,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c2657d5267d3780a164486855d1fd04cfa89d94b41b97d13217dd7b18af840a,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1c2657d5267d3780a164486855d1fd04cfa89d94b41b97d13217dd7b18af840a,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12230817abf9fde093360cae66fac3e01027c0fb5f99ffc48b2bb09c4faa1d82,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12230817abf9fde093360cae66fac3e01027c0fb5f99ffc48b2bb09c4faa1d82,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12230817abf9fde093360cae66fac3e01027c0fb5f99ffc48b2bb09c4faa1d82,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
